#1
double PVProduction( 35041, 2 ) # Time [s]; PVout [kW]
25255800;1.493
25256700;1.995
25257600;2.678
25258500;4.058
25259400;5.085
25260300;5.753
25261200;6.743
25262100;6.645
25263000;15.285
25263900;17.303
25264800;20.228
25265700;21.33
25266600;23.145
25267500;24.008
25268400;24.105
25269300;16.778
25270200;21.765
25271100;24.083
25272000;24.083
25272900;22.643
25273800;21.645
25274700;21.405
25275600;21.3
25276500;21.09
25277400;22.095
25278300;18.12
25279200;20.16
25280100;21.638
25281000;10.478
25281900;11.37
25282800;5.565
25283700;5.318
25284600;4.028
25285500;2.475
25286400;1.89
25287300;1.62
25288200;1.08
25289100;0.473
25290000;0.135
25290900;0
25291800;0
25292700;0
25293600;0
25294500;0
25295400;0
25296300;0
25297200;0
25298100;0
25299000;0
25299900;0
25300800;0
25301700;0
25302600;0
25303500;0
25304400;0
25305300;0
25306200;0
25307100;0
25308000;0
25308900;0
25309800;0
25310700;0
25311600;0
25312500;0
25313400;0
25314300;0
25315200;0
25316100;0
25317000;0
25317900;0
25318800;0
25319700;0
25320600;0
25321500;0
25322400;0
25323300;0
25324200;0
25325100;0
25326000;0
25326900;0
25327800;0
25328700;0
25329600;0
25330500;0
25331400;0
25332300;0
25333200;0
25334100;0
25335000;0
25335900;0
25336800;0
25337700;0
25338600;0
25339500;0
25340400;0.045
25341300;0.278
25342200;0.608
25343100;1.073
25344000;1.77
25344900;2.513
25345800;3.24
25346700;4.733
25347600;5.475
25348500;8.145
25349400;12.18
25350300;14.048
25351200;14.52
25352100;15.608
25353000;16.665
25353900;17.618
25354800;18.405
25355700;19.185
25356600;19.853
25357500;20.258
25358400;20.588
25359300;20.82
25360200;20.798
25361100;20.4
25362000;20.28
25362900;19.95
25363800;19.223
25364700;18.405
25365600;17.37
25366500;16.448
25367400;15.473
25368300;14.483
25369200;13.455
25370100;10.523
25371000;7.253
25371900;4.59
25372800;3.555
25373700;2.603
25374600;1.898
25375500;0.593
25376400;0.135
25377300;0
25378200;0
25379100;0
25380000;0
25380900;0
25381800;0
25382700;0
25383600;0
25384500;0
25385400;0
25386300;0
25387200;0
25388100;0
25389000;0
25389900;0
25390800;0
25391700;0
25392600;0
25393500;0
25394400;0
25395300;0
25396200;0
25397100;0
25398000;0
25398900;0
25399800;0
25400700;0
25401600;0
25402500;0
25403400;0
25404300;0
25405200;0
25406100;0
25407000;0
25407900;0
25408800;0
25409700;0
25410600;0
25411500;0
25412400;0
25413300;0
25414200;0
25415100;0
25416000;0
25416900;0
25417800;0
25418700;0
25419600;0
25420500;0
25421400;0
25422300;0
25423200;0
25424100;0
25425000;0
25425900;0.075
25426800;0.533
25427700;1.073
25428600;1.8
25429500;2.678
25430400;3.54
25431300;4.253
25432200;4.92
25433100;6.173
25434000;8.655
25434900;11.685
25435800;11.978
25436700;13.253
25437600;14.558
25438500;15.105
25439400;16.71
25440300;17.355
25441200;17.865
25442100;18.593
25443000;19.118
25443900;19.448
25444800;19.755
25445700;20.048
25446600;19.995
25447500;19.845
25448400;19.575
25449300;19.245
25450200;18.518
25451100;17.678
25452000;16.868
25452900;16.515
25453800;13.425
25454700;13.028
25455600;9.248
25456500;7.17
25457400;4.418
25458300;3.908
25459200;2.393
25460100;1.515
25461000;0.983
25461900;0.405
25462800;0.015
25463700;0
25464600;0
25465500;0
25466400;0
25467300;0
25468200;0
25469100;0
25470000;0
25470900;0
25471800;0
25472700;0
25473600;0
25474500;0
25475400;0
25476300;0
25477200;0
25478100;0
25479000;0
25479900;0
25480800;0
25481700;0
25482600;0
25483500;0
25484400;0
25485300;0
25486200;0
25487100;0
25488000;0
25488900;0
25489800;0
25490700;0
25491600;0
25492500;0
25493400;0
25494300;0
25495200;0
25496100;0
25497000;0
25497900;0
25498800;0
25499700;0
25500600;0
25501500;0
25502400;0
25503300;0
25504200;0
25505100;0
25506000;0
25506900;0
25507800;0
25508700;0
25509600;0
25510500;0
25511400;0
25512300;0
25513200;0.165
25514100;0.593
25515000;0.87
25515900;1.388
25516800;1.83
25517700;2.475
25518600;3.128
25519500;3.78
25520400;4.673
25521300;6.128
25522200;7.028
25523100;5.753
25524000;13.035
25524900;15.87
25525800;16.335
25526700;17.13
25527600;18.525
25528500;22.71
25529400;23.183
25530300;23.258
25531200;22.553
25532100;22.073
25533000;21.728
25533900;20.4
25534800;19.838
25535700;19.403
25536600;18.713
25537500;17.73
25538400;16.815
25539300;15.848
25540200;14.783
25541100;13.973
25542000;12.78
25542900;9.285
25543800;6.15
25544700;4.05
25545600;3.173
25546500;2.235
25547400;1.253
25548300;0.315
25549200;0.045
25550100;0
25551000;0
25551900;0
25552800;0
25553700;0
25554600;0
25555500;0
25556400;0
25557300;0
25558200;0
25559100;0
25560000;0
25560900;0
25561800;0
25562700;0
25563600;0
25564500;0
25565400;0
25566300;0
25567200;0
25568100;0
25569000;0
25569900;0
25570800;0
25571700;0
25572600;0
25573500;0
25574400;0
25575300;0
25576200;0
25577100;0
25578000;0
25578900;0
25579800;0
25580700;0
25581600;0
25582500;0
25583400;0
25584300;0
25585200;0
25586100;0
25587000;0
25587900;0
25588800;0
25589700;0
25590600;0
25591500;0
25592400;0
25593300;0
25594200;0
25595100;0
25596000;0
25596900;0
25597800;0
25598700;0.06
25599600;0.308
25600500;0.525
25601400;1.395
25602300;2.918
25603200;4.298
25604100;5.903
25605000;7.56
25605900;7.268
25606800;9.578
25607700;10.515
25608600;11.235
25609500;12.758
25610400;13.935
25611300;15.188
25612200;15.78
25613100;17.258
25614000;18.023
25614900;18.728
25615800;19.253
25616700;19.605
25617600;19.575
25618500;19.8
25619400;20.145
25620300;18.795
25621200;19.485
25622100;19.193
25623000;17.475
25623900;17.783
25624800;15.893
25625700;11.888
25626600;12.008
25627500;10.605
25628400;10.08
25629300;9.713
25630200;5.94
25631100;4.718
25632000;2.903
25632900;1.56
25633800;0.968
25634700;0.435
25635600;0.015
25636500;0
25637400;0
25638300;0
25639200;0
25640100;0
25641000;0
25641900;0
25642800;0
25643700;0
25644600;0
25645500;0
25646400;0
25647300;0
25648200;0
25649100;0
25650000;0
25650900;0
25651800;0
25652700;0
25653600;0
25654500;0
25655400;0
25656300;0
25657200;0
25658100;0
25659000;0
25659900;0
25660800;0
25661700;0
25662600;0
25663500;0
25664400;0
25665300;0
25666200;0
25667100;0
25668000;0
25668900;0
25669800;0
25670700;0
25671600;0
25672500;0
25673400;0
25674300;0
25675200;0
25676100;0
25677000;0
25677900;0
25678800;0
25679700;0
25680600;0
25681500;0
25682400;0
25683300;0
25684200;0
25685100;0.03
25686000;0.345
25686900;0.855
25687800;1.83
25688700;3.248
25689600;3.54
25690500;4.815
25691400;6.915
25692300;8.633
25693200;4.62
25694100;6.285
25695000;15.405
25695900;11.805
25696800;9.293
25697700;13.02
25698600;8.393
25699500;15.015
25700400;15.81
25701300;13.005
25702200;9.03
25703100;11.618
25704000;14.97
25704900;13.335
25705800;11.055
25706700;13.088
25707600;9.383
25708500;7.86
25709400;6.173
25710300;6.308
25711200;5.003
25712100;5.048
25713000;5.64
25713900;5.708
25714800;5.423
25715700;6.945
25716600;5.828
25717500;4.185
25718400;2.88
25719300;2.498
25720200;1.358
25721100;0.443
25722000;0.053
25722900;0
25723800;0
25724700;0
25725600;0
25726500;0
25727400;0
25728300;0
25729200;0
25730100;0
25731000;0
25731900;0
25732800;0
25733700;0
25734600;0
25735500;0
25736400;0
25737300;0
25738200;0
25739100;0
25740000;0
25740900;0
25741800;0
25742700;0
25743600;0
25744500;0
25745400;0
25746300;0
25747200;0
25748100;0
25749000;0
25749900;0
25750800;0
25751700;0
25752600;0
25753500;0
25754400;0
25755300;0
25756200;0
25757100;0
25758000;0
25758900;0
25759800;0
25760700;0
25761600;0
25762500;0
25763400;0
25764300;0
25765200;0
25766100;0
25767000;0
25767900;0
25768800;0
25769700;0
25770600;0
25771500;0.015
25772400;0.255
25773300;0.465
25774200;0.698
25775100;2.498
25776000;3.36
25776900;4.388
25777800;5.708
25778700;7.028
25779600;8.438
25780500;9.908
25781400;11.333
25782300;12.6
25783200;13.77
25784100;14.858
25785000;15.9
25785900;16.763
25786800;17.483
25787700;17.978
25788600;18.443
25789500;18.833
25790400;19.14
25791300;19.305
25792200;19.358
25793100;19.223
25794000;18.84
25794900;18.33
25795800;17.738
25796700;16.808
25797600;16.095
25798500;15.255
25799400;14.265
25800300;13.425
25801200;11.198
25802100;7.53
25803000;5.19
25803900;3.855
25804800;2.79
25805700;1.883
25806600;0.735
25807500;0.173
25808400;0.015
25809300;0
25810200;0
25811100;0
25812000;0
25812900;0
25813800;0
25814700;0
25815600;0
25816500;0
25817400;0
25818300;0
25819200;0
25820100;0
25821000;0
25821900;0
25822800;0
25823700;0
25824600;0
25825500;0
25826400;0
25827300;0
25828200;0
25829100;0
25830000;0
25830900;0
25831800;0
25832700;0
25833600;0
25834500;0
25835400;0
25836300;0
25837200;0
25838100;0
25839000;0
25839900;0
25840800;0
25841700;0
25842600;0
25843500;0
25844400;0
25845300;0
25846200;0
25847100;0
25848000;0
25848900;0
25849800;0
25850700;0
25851600;0
25852500;0
25853400;0
25854300;0
25855200;0
25856100;0
25857000;0
25857900;0
25858800;0.248
25859700;0.443
25860600;0.615
25861500;2.1
25862400;3.285
25863300;4.283
25864200;5.588
25865100;6.87
25866000;8.25
25866900;9.533
25867800;11.108
25868700;12.353
25869600;13.605
25870500;14.693
25871400;15.668
25872300;16.658
25873200;17.438
25874100;18.06
25875000;18.608
25875900;19.23
25876800;19.628
25877700;19.845
25878600;19.845
25879500;19.5
25880400;18.983
25881300;18.57
25882200;17.798
25883100;14.175
25884000;8.655
25884900;5.46
25885800;6.878
25886700;4.193
25887600;7.875
25888500;9.525
25889400;6.113
25890300;4.185
25891200;3.06
25892100;2.01
25893000;0.713
25893900;0.173
25894800;0
25895700;0
25896600;0
25897500;0
25898400;0
25899300;0
25900200;0
25901100;0
25902000;0
25902900;0
25903800;0
25904700;0
25905600;0
25906500;0
25907400;0
25908300;0
25909200;0
25910100;0
25911000;0
25911900;0
25912800;0
25913700;0
25914600;0
25915500;0
25916400;0
25917300;0
25918200;0
25919100;0
25920000;0
25920900;0
25921800;0
25922700;0
25923600;0
25924500;0
25925400;0
25926300;0
25927200;0
25928100;0
25929000;0
25929900;0
25930800;0
25931700;0
25932600;0
25933500;0
25934400;0
25935300;0
25936200;0
25937100;0
25938000;0
25938900;0
25939800;0
25940700;0
25941600;0
25942500;0
25943400;0
25944300;0
25945200;0.263
25946100;0.683
25947000;1.013
25947900;1.898
25948800;3.023
25949700;5.348
25950600;7.935
25951500;5.61
25952400;8.55
25953300;10.853
25954200;5.168
25955100;5.595
25956000;5.025
25956900;4.508
25957800;4.913
25958700;6.195
25959600;7.463
25960500;6.765
25961400;9.758
25962300;11.865
25963200;10.373
25964100;8.873
25965000;7.568
25965900;5.678
25966800;4.463
25967700;3.998
25968600;3.66
25969500;4.193
25970400;5.55
25971300;10.08
25972200;12.675
25973100;15.33
25974000;10.68
25974900;6.953
25975800;4.89
25976700;3.54
25977600;2.558
25978500;1.83
25979400;0.57
25980300;0.158
25981200;0
25982100;0
25983000;0
25983900;0
25984800;0
25985700;0
25986600;0
25987500;0
25988400;0
25989300;0
25990200;0
25991100;0
25992000;0
25992900;0
25993800;0
25994700;0
25995600;0
25996500;0
25997400;0
25998300;0
25999200;0
26000100;0
26001000;0
26001900;0
26002800;0
26003700;0
26004600;0
26005500;0
26006400;0
26007300;0
26008200;0
26009100;0
26010000;0
26010900;0
26011800;0
26012700;0
26013600;0
26014500;0
26015400;0
26016300;0
26017200;0
26018100;0
26019000;0
26019900;0
26020800;0
26021700;0
26022600;0
26023500;0
26024400;0
26025300;0
26026200;0
26027100;0
26028000;0
26028900;0
26029800;0
26030700;0
26031600;0
26032500;0.03
26033400;0.045
26034300;0.135
26035200;0.555
26036100;1.163
26037000;2.445
26037900;2.7
26038800;2.048
26039700;2.37
26040600;1.8
26041500;2.168
26042400;2.445
26043300;3.008
26044200;2.88
26045100;3.443
26046000;3.758
26046900;3.593
26047800;3.75
26048700;3.705
26049600;3.398
26050500;4.215
26051400;4.905
26052300;3.93
26053200;3.728
26054100;3.188
26055000;3.375
26055900;3.735
26056800;3.75
26057700;4.005
26058600;2.963
26059500;2.43
26060400;1.425
26061300;1.26
26062200;1.103
26063100;1.043
26064000;0.75
26064900;0.465
26065800;0.21
26066700;0.03
26067600;0
26068500;0
26069400;0
26070300;0
26071200;0
26072100;0
26073000;0
26073900;0
26074800;0
26075700;0
26076600;0
26077500;0
26078400;0
26079300;0
26080200;0
26081100;0
26082000;0
26082900;0
26083800;0
26084700;0
26085600;0
26086500;0
26087400;0
26088300;0
26089200;0
26090100;0
26091000;0
26091900;0
26092800;0
26093700;0
26094600;0
26095500;0
26096400;0
26097300;0
26098200;0
26099100;0
26100000;0
26100900;0
26101800;0
26102700;0
26103600;0
26104500;0
26105400;0
26106300;0
26107200;0
26108100;0
26109000;0
26109900;0
26110800;0
26111700;0
26112600;0
26113500;0
26114400;0
26115300;0
26116200;0
26117100;0
26118000;0.128
26118900;0.315
26119800;0.63
26120700;1.065
26121600;2.805
26122500;3.938
26123400;5.145
26124300;6.39
26125200;7.763
26126100;9.045
26127000;10.538
26127900;11.805
26128800;12.788
26129700;13.778
26130600;14.715
26131500;15.645
26132400;16.463
26133300;16.883
26134200;17.385
26135100;17.73
26136000;17.873
26136900;18.008
26137800;18.038
26138700;17.813
26139600;17.37
26140500;16.92
26141400;16.26
26142300;15.465
26143200;14.828
26144100;13.988
26145000;13.118
26145900;11.663
26146800;8.513
26147700;5.58
26148600;3.923
26149500;2.88
26150400;2.055
26151300;1.29
26152200;0.27
26153100;0.045
26154000;0
26154900;0
26155800;0
26156700;0
26157600;0
26158500;0
26159400;0
26160300;0
26161200;0
26162100;0
26163000;0
26163900;0
26164800;0
26165700;0
26166600;0
26167500;0
26168400;0
26169300;0
26170200;0
26171100;0
26172000;0
26172900;0
26173800;0
26174700;0
26175600;0
26176500;0
26177400;0
26178300;0
26179200;0
26180100;0
26181000;0
26181900;0
26182800;0
26183700;0
26184600;0
26185500;0
26186400;0
26187300;0
26188200;0
26189100;0
26190000;0
26190900;0
26191800;0
26192700;0
26193600;0
26194500;0
26195400;0
26196300;0
26197200;0
26198100;0
26199000;0
26199900;0
26200800;0
26201700;0
26202600;0
26203500;0
26204400;0
26205300;0
26206200;0.24
26207100;0.818
26208000;1.365
26208900;1.643
26209800;2.715
26210700;3.705
26211600;4.11
26212500;5.4
26213400;7.59
26214300;9.345
26215200;12.045
26216100;13.898
26217000;14.895
26217900;15.773
26218800;16.515
26219700;17.063
26220600;17.58
26221500;17.873
26222400;18.06
26223300;18.233
26224200;18.263
26225100;18.128
26226000;17.76
26226900;17.19
26227800;16.395
26228700;15.743
26229600;14.963
26230500;14.1
26231400;13.238
26232300;11.355
26233200;8.123
26234100;5.258
26235000;4.283
26235900;3.113
26236800;2.16
26237700;1.215
26238600;0.285
26239500;0.06
26240400;0
26241300;0
26242200;0
26243100;0
26244000;0
26244900;0
26245800;0
26246700;0
26247600;0
26248500;0
26249400;0
26250300;0
26251200;0
26252100;0
26253000;0
26253900;0
26254800;0
26255700;0
26256600;0
26257500;0
26258400;0
26259300;0
26260200;0
26261100;0
26262000;0
26262900;0
26263800;0
26264700;0
26265600;0
26266500;0
26267400;0
26268300;0
26269200;0
26270100;0
26271000;0
26271900;0
26272800;0
26273700;0
26274600;0
26275500;0
26276400;0
26277300;0
26278200;0
26279100;0
26280000;0
26280900;0
26281800;0
26282700;0
26283600;0
26284500;0
26285400;0
26286300;0
26287200;0
26288100;0
26289000;0
26289900;0
26290800;0.105
26291700;0.323
26292600;0.503
26293500;0.638
26294400;2.22
26295300;3.96
26296200;5.19
26297100;6.465
26298000;7.815
26298900;9.135
26299800;10.553
26300700;11.918
26301600;13.08
26302500;14.145
26303400;15.143
26304300;16.058
26305200;16.83
26306100;17.393
26307000;17.865
26307900;18.255
26308800;18.548
26309700;18.653
26310600;18.578
26311500;18.503
26312400;18.143
26313300;17.415
26314200;16.703
26315100;16.058
26316000;15.248
26316900;14.58
26317800;13.688
26318700;11.393
26319600;7.973
26320500;5.453
26321400;4.478
26322300;3.165
26323200;2.235
26324100;1.178
26325000;0.248
26325900;0.06
26326800;0
26327700;0
26328600;0
26329500;0
26330400;0
26331300;0
26332200;0
26333100;0
26334000;0
26334900;0
26335800;0
26336700;0
26337600;0
26338500;0
26339400;0
26340300;0
26341200;0
26342100;0
26343000;0
26343900;0
26344800;0
26345700;0
26346600;0
26347500;0
26348400;0
26349300;0
26350200;0
26351100;0
26352000;0
26352900;0
26353800;0
26354700;0
26355600;0
26356500;0
26357400;0
26358300;0
26359200;0
26360100;0
26361000;0
26361900;0
26362800;0
26363700;0
26364600;0
26365500;0
26366400;0
26367300;0
26368200;0
26369100;0
26370000;0
26370900;0
26371800;0
26372700;0
26373600;0
26374500;0
26375400;0
26376300;0
26377200;0.105
26378100;0.368
26379000;0.593
26379900;0.728
26380800;1.785
26381700;3.488
26382600;4.995
26383500;6.57
26384400;7.935
26385300;9.338
26386200;10.703
26387100;12.06
26388000;13.305
26388900;14.363
26389800;15.473
26390700;16.403
26391600;17.25
26392500;17.88
26393400;18.368
26394300;18.78
26395200;19.065
26396100;19.125
26397000;19.118
26397900;18.885
26398800;18.45
26399700;17.73
26400600;17.108
26401500;16.433
26402400;15.623
26403300;14.783
26404200;13.665
26405100;11.108
26406000;7.628
26406900;5.16
26407800;4.425
26408700;3.113
26409600;2.153
26410500;0.9
26411400;0.218
26412300;0.045
26413200;0
26414100;0
26415000;0
26415900;0
26416800;0
26417700;0
26418600;0
26419500;0
26420400;0
26421300;0
26422200;0
26423100;0
26424000;0
26424900;0
26425800;0
26426700;0
26427600;0
26428500;0
26429400;0
26430300;0
26431200;0
26432100;0
26433000;0
26433900;0
26434800;0
26435700;0
26436600;0
26437500;0
26438400;0
26439300;0
26440200;0
26441100;0
26442000;0
26442900;0
26443800;0
26444700;0
26445600;0
26446500;0
26447400;0
26448300;0
26449200;0
26450100;0
26451000;0
26451900;0
26452800;0
26453700;0
26454600;0
26455500;0
26456400;0
26457300;0
26458200;0
26459100;0
26460000;0
26460900;0
26461800;0
26462700;0
26463600;0.075
26464500;0.293
26465400;0.45
26466300;0.6
26467200;1.65
26468100;3.945
26469000;4.928
26469900;6.143
26470800;7.29
26471700;8.64
26472600;10.073
26473500;11.378
26474400;12.623
26475300;13.83
26476200;14.843
26477100;15.84
26478000;16.703
26478900;17.28
26479800;17.663
26480700;18.165
26481600;18.248
26482500;18.12
26483400;18.398
26484300;18.03
26485200;17.835
26486100;18.33
26487000;16.815
26487900;16.493
26488800;15.443
26489700;11.415
26490600;11.798
26491500;9.878
26492400;6.975
26493300;3.533
26494200;2.543
26495100;1.125
26496000;0.728
26496900;0.368
26497800;0.12
26498700;0
26499600;0
26500500;0
26501400;0
26502300;0
26503200;0
26504100;0
26505000;0
26505900;0
26506800;0
26507700;0
26508600;0
26509500;0
26510400;0
26511300;0
26512200;0
26513100;0
26514000;0
26514900;0
26515800;0
26516700;0
26517600;0
26518500;0
26519400;0
26520300;0
26521200;0
26522100;0
26523000;0
26523900;0
26524800;0
26525700;0
26526600;0
26527500;0
26528400;0
26529300;0
26530200;0
26531100;0
26532000;0
26532900;0
26533800;0
26534700;0
26535600;0
26536500;0
26537400;0
26538300;0
26539200;0
26540100;0
26541000;0
26541900;0
26542800;0
26543700;0
26544600;0
26545500;0
26546400;0
26547300;0
26548200;0
26549100;0
26550000;0.03
26550900;0.24
26551800;0.488
26552700;0.698
26553600;1.2
26554500;3.188
26555400;4.058
26556300;5.25
26557200;6.413
26558100;7.755
26559000;9.068
26559900;10.613
26560800;11.82
26561700;12.63
26562600;13.598
26563500;13.665
26564400;14.91
26565300;15.15
26566200;14.783
26567100;15.81
26568000;15.255
26568900;12.645
26569800;10.815
26570700;9.653
26571600;9.15
26572500;8.378
26573400;7.403
26574300;7.365
26575200;6.36
26576100;5.573
26577000;5.04
26577900;4.118
26578800;3.488
26579700;2.708
26580600;2.07
26581500;1.485
26582400;0.938
26583300;0.488
26584200;0.21
26585100;0.03
26586000;0
26586900;0
26587800;0
26588700;0
26589600;0
26590500;0
26591400;0
